"45","33","Segue com os olhos o movimento de um brinquedo","0","2","579","57"
"46","34","Vira a cabeça para achar a pessoa que está falando","1","2","579","57"
"47","35","Mantém a cabeça firme quando puxado para sentar","1","2","579","57"
"48","36","Junta as mãos","2","2","579","57"
"49","37","Ri","0","2","579","57"
"50","38","Mantém a cabeça firme quando você o/a segura na posição sentada","0","2","579","57"
"51","39","Faz sons como ""ga"", ""ma"" ou ""ba""","2","2","579","57"
"52","40","Olha quando você o/a chama pelo nome","0","2","579","57"
"53","41","Sua criança fica incomodada com novas pessoas?","0","2","579","57"
"54","42","Sua criança fica incomodada em lugares novos?","1","2","579","57"
"55","43","É difícil para sua criança lidar com mudanças na rotina?","2","2","579","57"
"56","44","Sua criança fica incomodada de ser carregada por outras pessoas?","1","2","579","57"
"57","45","Sua criança chora muito?","0","2","579","57"
"58","46","É difícil para sua criança se acalmar sozinha?","1","2","579","57"
"59","47","Sua criança fica irritada facilmente?","0","2","579","57"
"60","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","2","2","579","57"
"61","49","É difícil manter sua criança nas rotinas do dia a dia?","1","2","579","57"
"62","50","Sua criança tem dificuldades para pegar no sono?","2","2","579","57"
"63","51","É difícil para você dormir o suficiente por causa da sua criança?","0","2","579","57"
"64","52","Sua criança tem dificuldades para manter o sono?","2","2","579","57"
"65","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","1","2","579","57"
"66","54","Você tem alguma preocupação com o comportamento de sua criança?","2","2","579","57"
"67","55","Alguem que mora com sua criança fuma cigarro?","0","2","579","57"
"68","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","2","2","579","57"
"69","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","2","2","579","57"
"70","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","2","2","579","57"
"71","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","2","2","579","57"
"72","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","1","2","579","57"
"73","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","1","2","579","57"
"74","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","6","2","579","57"
"75","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","2","2","579","57"
"76","64","Tenho tido esperança no futuro","2","2","579","57"
"77","65","Tenho-me culpado sem necessidade quando as coisas correm mal","0","2","579","57"
"78","66","Tenho estado ansiosa ou preocupada sem motivo","1","2","579","57"
"79","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","2","2","579","57"
"80","68","Tenho sentido que são coisas demais para mim","0","2","579","57"
"81","69","Tenho-me sentido tão infeliz que durmo mal","3","2","579","57"
"82","70","Tenho-me sentido triste ou muito infeliz","2","2","579","57"
"83","71","Tenho-me sentido tão infeliz que choro","0","2","579","57"
"84","72","Tive ideias de fazer mal a mim mesma","3","2","579","57"
"85","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","2","2","170","57"
"86","32","Parece feliz em ver você","0","2","170","57"
"87","33","Segue com os olhos o movimento de um brinquedo","2","2","170","57"
"88","34","Vira a cabeça para achar a pessoa que está falando","0","2","170","57"
"89","35","Mantém a cabeça firme quando puxado para sentar","1","2","170","57"
"90","36","Junta as mãos","0","2","170","57"
"91","37","Ri","1","2","170","57"
"92","38","Mantém a cabeça firme quando você o/a segura na posição sentada","1","2","170","57"
"93","39","Faz sons como ""ga"", ""ma"" ou ""ba""","1","2","170","57"
"94","40","Olha quando você o/a chama pelo nome","2","2","170","57"
"95","41","Sua criança fica incomodada com novas pessoas?","2","2","170","57"
"96","42","Sua criança fica incomodada em lugares novos?","0","2","170","57"
"97","43","É difícil para sua criança lidar com mudanças na rotina?","0","2","170","57"
"98","44","Sua criança fica incomodada de ser carregada por outras pessoas?","2","2","170","57"
"99","45","Sua criança chora muito?","2","2","170","57"
"100","46","É difícil para sua criança se acalmar sozinha?","0","2","170","57"
"101","47","Sua criança fica irritada facilmente?","2","2","170","57"
"102","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","1","2","170","57"
"103","49","É difícil manter sua criança nas rotinas do dia a dia?","1","2","170","57"
"104","50","Sua criança tem dificuldades para pegar no sono?","0","2","170","57"
"105","51","É difícil para você dormir o suficiente por causa da sua criança?","2","2","170","57"
"106","52","Sua criança tem dificuldades para manter o sono?","2","2","170","57"
"107","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","0","2","170","57"
"108","54","Você tem alguma preocupação com o comportamento de sua criança?","2","2","170","57"
"109","55","Alguem que mora com sua criança fuma cigarro?","1","2","170","57"
"110","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","0","2","170","57"
"111","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","1","2","170","57"
"112","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","0","2","170","57"
"113","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","2","2","170","57"
"114","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","1","2","170","57"
"115","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","3","2","170","57"
"116","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","0","2","170","57"
"117","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","2","2","170","57"
"118","64","Tenho tido esperança no futuro","2","2","170","57"
"119","65","Tenho-me culpado sem necessidade quando as coisas correm mal","1","2","170","57"
"120","66","Tenho estado ansiosa ou preocupada sem motivo","3","2","170","57"
"121","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","3","2","170","57"
"122","68","Tenho sentido que são coisas demais para mim","0","2","170","57"
"123","69","Tenho-me sentido tão infeliz que durmo mal","2","2","170","57"
"124","70","Tenho-me sentido triste ou muito infeliz","1","2","170","57"
"125","71","Tenho-me sentido tão infeliz que choro","1","2","170","57"
"126","72","Tive ideias de fazer mal a mim mesma","3","2","170","57"
"127","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","0","2","431","57"
"128","32","Parece feliz em ver você","1","2","431","57"
"129","33","Segue com os olhos o movimento de um brinquedo","2","2","431","57"
"130","34","Vira a cabeça para achar a pessoa que está falando","0","2","431","57"
"131","35","Mantém a cabeça firme quando puxado para sentar","2","2","431","57"
"132","36","Junta as mãos","1","2","431","57"
"133","37","Ri","0","2","431","57"
"134","38","Mantém a cabeça firme quando você o/a segura na posição sentada","2","2","431","57"
"135","39","Faz sons como ""ga"", ""ma"" ou ""ba""","1","2","431","57"
"136","40","Olha quando você o/a chama pelo nome","0","2","431","57"
"137","41","Sua criança fica incomodada com novas pessoas?","0","2","431","57"
"138","42","Sua criança fica incomodada em lugares novos?","1","2","431","57"
"139","43","É difícil para sua criança lidar com mudanças na rotina?","2","2","431","57"
"140","44","Sua criança fica incomodada de ser carregada por outras pessoas?","0","2","431","57"
"141","45","Sua criança chora muito?","2","2","431","57"
"142","46","É difícil para sua criança se acalmar sozinha?","0","2","431","57"
"143","47","Sua criança fica irritada facilmente?","0","2","431","57"
"144","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","0","2","431","57"
"145","49","É difícil manter sua criança nas rotinas do dia a dia?","1","2","431","57"
"146","50","Sua criança tem dificuldades para pegar no sono?","2","2","431","57"
"147","51","É difícil para você dormir o suficiente por causa da sua criança?","0","2","431","57"
"148","52","Sua criança tem dificuldades para manter o sono?","1","2","431","57"
"149","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","1","2","431","57"
"150","54","Você tem alguma preocupação com o comportamento de sua criança?","2","2","431","57"
"151","55","Alguem que mora com sua criança fuma cigarro?","0","2","431","57"
"152","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","2","2","431","57"
"153","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","0","2","431","57"
"154","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","2","2","431","57"
"155","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","0","2","431","57"
"156","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","0","2","431","57"
"157","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","1","2","431","57"
"158","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","1","2","431","57"
"159","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","0","2","431","57"
"160","64","Tenho tido esperança no futuro","2","2","431","57"
"161","65","Tenho-me culpado sem necessidade quando as coisas correm mal","2","2","431","57"
"162","66","Tenho estado ansiosa ou preocupada sem motivo","0","2","431","57"
"163","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","0","2","431","57"
"164","68","Tenho sentido que são coisas demais para mim","2","2","431","57"
"165","69","Tenho-me sentido tão infeliz que durmo mal","3","2","431","57"
"166","70","Tenho-me sentido triste ou muito infeliz","0","2","431","57"
"167","71","Tenho-me sentido tão infeliz que choro","1","2","431","57"
"168","72","Tive ideias de fazer mal a mim mesma","3","2","431","57"
"169","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","0","2","351","57"
"170","32","Parece feliz em ver você","2","2","351","57"
"171","33","Segue com os olhos o movimento de um brinquedo","0","2","351","57"
"172","34","Vira a cabeça para achar a pessoa que está falando","2","2","351","57"
"173","35","Mantém a cabeça firme quando puxado para sentar","1","2","351","57"
"174","36","Junta as mãos","1","2","351","57"
"175","37","Ri","1","2","351","57"
"176","38","Mantém a cabeça firme quando você o/a segura na posição sentada","0","2","351","57"
"177","39","Faz sons como ""ga"", ""ma"" ou ""ba""","0","2","351","57"
"178","40","Olha quando você o/a chama pelo nome","0","2","351","57"
"179","41","Sua criança fica incomodada com novas pessoas?","0","2","351","57"
"180","42","Sua criança fica incomodada em lugares novos?","2","2","351","57"
"181","43","É difícil para sua criança lidar com mudanças na rotina?","0","2","351","57"
"182","44","Sua criança fica incomodada de ser carregada por outras pessoas?","1","2","351","57"
"183","45","Sua criança chora muito?","1","2","351","57"
"184","46","É difícil para sua criança se acalmar sozinha?","1","2","351","57"
"185","47","Sua criança fica irritada facilmente?","2","2","351","57"
"186","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","1","2","351","57"
"187","49","É difícil manter sua criança nas rotinas do dia a dia?","2","2","351","57"
"188","50","Sua criança tem dificuldades para pegar no sono?","0","2","351","57"
"189","51","É difícil para você dormir o suficiente por causa da sua criança?","1","2","351","57"
"190","52","Sua criança tem dificuldades para manter o sono?","1","2","351","57"
"191","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","2","2","351","57"
"192","54","Você tem alguma preocupação com o comportamento de sua criança?","0","2","351","57"
"193","55","Alguem que mora com sua criança fuma cigarro?","0","2","351","57"
"194","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","0","2","351","57"
"195","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","0","2","351","57"
"196","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","1","2","351","57"
"197","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","2","2","351","57"
"198","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","3","2","351","57"
"199","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","0","2","351","57"
"200","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","2","2","351","57"
"201","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","0","2","351","57"
"202","64","Tenho tido esperança no futuro","3","2","351","57"
"203","65","Tenho-me culpado sem necessidade quando as coisas correm mal","0","2","351","57"
"204","66","Tenho estado ansiosa ou preocupada sem motivo","3","2","351","57"
"205","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","3","2","351","57"
"206","68","Tenho sentido que são coisas demais para mim","2","2","351","57"
"207","69","Tenho-me sentido tão infeliz que durmo mal","1","2","351","57"
"208","70","Tenho-me sentido triste ou muito infeliz","0","2","351","57"
"209","71","Tenho-me sentido tão infeliz que choro","3","2","351","57"
"210","72","Tive ideias de fazer mal a mim mesma","1","2","351","57"
"211","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","1","2","72","57"
"212","32","Parece feliz em ver você","0","2","72","57"
"213","33","Segue com os olhos o movimento de um brinquedo","1","2","72","57"
"214","34","Vira a cabeça para achar a pessoa que está falando","0","2","72","57"
"215","35","Mantém a cabeça firme quando puxado para sentar","2","2","72","57"
"216","36","Junta as mãos","0","2","72","57"
"217","37","Ri","2","2","72","57"
"218","38","Mantém a cabeça firme quando você o/a segura na posição sentada","2","2","72","57"
"219","39","Faz sons como ""ga"", ""ma"" ou ""ba""","2","2","72","57"
"220","40","Olha quando você o/a chama pelo nome","1","2","72","57"
"221","41","Sua criança fica incomodada com novas pessoas?","2","2","72","57"
"222","42","Sua criança fica incomodada em lugares novos?","2","2","72","57"
"223","43","É difícil para sua criança lidar com mudanças na rotina?","0","2","72","57"
"224","44","Sua criança fica incomodada de ser carregada por outras pessoas?","1","2","72","57"
"225","45","Sua criança chora muito?","1","2","72","57"
"226","46","É difícil para sua criança se acalmar sozinha?","0","2","72","57"
"227","47","Sua criança fica irritada facilmente?","1","2","72","57"
"228","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","0","2","72","57"
"229","49","É difícil manter sua criança nas rotinas do dia a dia?","0","2","72","57"
"230","50","Sua criança tem dificuldades para pegar no sono?","2","2","72","57"
"231","51","É difícil para você dormir o suficiente por causa da sua criança?","1","2","72","57"
"232","52","Sua criança tem dificuldades para manter o sono?","2","2","72","57"
"233","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","2","2","72","57"
"234","54","Você tem alguma preocupação com o comportamento de sua criança?","2","2","72","57"
"235","55","Alguem que mora com sua criança fuma cigarro?","0","2","72","57"
"236","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","2","2","72","57"
"237","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","2","2","72","57"
"238","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","0","2","72","57"
"239","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","0","2","72","57"
"240","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","1","2","72","57"
"241","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","3","2","72","57"
"242","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","2","2","72","57"
"243","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","0","2","72","57"
"244","64","Tenho tido esperança no futuro","0","2","72","57"
"245","65","Tenho-me culpado sem necessidade quando as coisas correm mal","1","2","72","57"
"246","66","Tenho estado ansiosa ou preocupada sem motivo","0","2","72","57"
"247","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","2","2","72","57"
"248","68","Tenho sentido que são coisas demais para mim","0","2","72","57"
"249","69","Tenho-me sentido tão infeliz que durmo mal","3","2","72","57"
"250","70","Tenho-me sentido triste ou muito infeliz","3","2","72","57"
"251","71","Tenho-me sentido tão infeliz que choro","0","2","72","57"
"252","72","Tive ideias de fazer mal a mim mesma","1","2","72","57"
"253","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","0","2","842","57"
"254","32","Parece feliz em ver você","0","2","842","57"
"255","33","Segue com os olhos o movimento de um brinquedo","0","2","842","57"
"256","34","Vira a cabeça para achar a pessoa que está falando","1","2","842","57"
"257","35","Mantém a cabeça firme quando puxado para sentar","1","2","842","57"
"258","36","Junta as mãos","1","2","842","57"
"259","37","Ri","2","2","842","57"
"260","38","Mantém a cabeça firme quando você o/a segura na posição sentada","2","2","842","57"
"261","39","Faz sons como ""ga"", ""ma"" ou ""ba""","2","2","842","57"
"262","40","Olha quando você o/a chama pelo nome","2","2","842","57"
"263","41","Sua criança fica incomodada com novas pessoas?","0","2","842","57"
"264","42","Sua criança fica incomodada em lugares novos?","1","2","842","57"
"265","43","É difícil para sua criança lidar com mudanças na rotina?","0","2","842","57"
"266","44","Sua criança fica incomodada de ser carregada por outras pessoas?","1","2","842","57"
"267","45","Sua criança chora muito?","0","2","842","57"
"268","46","É difícil para sua criança se acalmar sozinha?","0","2","842","57"
"269","47","Sua criança fica irritada facilmente?","2","2","842","57"
"270","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","2","2","842","57"
"271","49","É difícil manter sua criança nas rotinas do dia a dia?","1","2","842","57"
"272","50","Sua criança tem dificuldades para pegar no sono?","2","2","842","57"
"273","51","É difícil para você dormir o suficiente por causa da sua criança?","2","2","842","57"
"274","52","Sua criança tem dificuldades para manter o sono?","1","2","842","57"
"275","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","1","2","842","57"
"276","54","Você tem alguma preocupação com o comportamento de sua criança?","2","2","842","57"
"277","55","Alguem que mora com sua criança fuma cigarro?","2","2","842","57"
"278","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","1","2","842","57"
"279","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","2","2","842","57"
"280","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","0","2","842","57"
"281","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","2","2","842","57"
"282","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","3","2","842","57"
"283","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","1","2","842","57"
"284","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","2","2","842","57"
"285","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","0","2","842","57"
"286","64","Tenho tido esperança no futuro","0","2","842","57"
"287","65","Tenho-me culpado sem necessidade quando as coisas correm mal","2","2","842","57"
"288","66","Tenho estado ansiosa ou preocupada sem motivo","1","2","842","57"
"289","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","2","2","842","57"
"290","68","Tenho sentido que são coisas demais para mim","3","2","842","57"
"291","69","Tenho-me sentido tão infeliz que durmo mal","3","2","842","57"
"292","70","Tenho-me sentido triste ou muito infeliz","0","2","842","57"
"293","71","Tenho-me sentido tão infeliz que choro","2","2","842","57"
"294","72","Tive ideias de fazer mal a mim mesma","3","2","842","57"
"295","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","1","2","702","57"
"296","32","Parece feliz em ver você","2","2","702","57"
"297","33","Segue com os olhos o movimento de um brinquedo","0","2","702","57"
"298","34","Vira a cabeça para achar a pessoa que está falando","0","2","702","57"
"299","35","Mantém a cabeça firme quando puxado para sentar","0","2","702","57"
"300","36","Junta as mãos","1","2","702","57"
"301","37","Ri","2","2","702","57"
"302","38","Mantém a cabeça firme quando você o/a segura na posição sentada","1","2","702","57"
"303","39","Faz sons como ""ga"", ""ma"" ou ""ba""","2","2","702","57"
"304","40","Olha quando você o/a chama pelo nome","1","2","702","57"
"305","41","Sua criança fica incomodada com novas pessoas?","1","2","702","57"
"306","42","Sua criança fica incomodada em lugares novos?","2","2","702","57"
"307","43","É difícil para sua criança lidar com mudanças na rotina?","0","2","702","57"
"308","44","Sua criança fica incomodada de ser carregada por outras pessoas?","0","2","702","57"
"309","45","Sua criança chora muito?","0","2","702","57"
"310","46","É difícil para sua criança se acalmar sozinha?","2","2","702","57"
"311","47","Sua criança fica irritada facilmente?","1","2","702","57"
"312","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","0","2","702","57"
"313","49","É difícil manter sua criança nas rotinas do dia a dia?","0","2","702","57"
"314","50","Sua criança tem dificuldades para pegar no sono?","1","2","702","57"
"315","51","É difícil para você dormir o suficiente por causa da sua criança?","1","2","702","57"
"316","52","Sua criança tem dificuldades para manter o sono?","0","2","702","57"
"317","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","2","2","702","57"
"318","54","Você tem alguma preocupação com o comportamento de sua criança?","0","2","702","57"
"319","55","Alguem que mora com sua criança fuma cigarro?","2","2","702","57"
"320","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","1","2","702","57"
"321","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","1","2","702","57"
"322","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","1","2","702","57"
"323","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","0","2","702","57"
"324","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","3","2","702","57"
"325","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","0","2","702","57"
"326","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","0","2","702","57"
"327","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","3","2","702","57"
"328","64","Tenho tido esperança no futuro","3","2","702","57"
"329","65","Tenho-me culpado sem necessidade quando as coisas correm mal","2","2","702","57"
"330","66","Tenho estado ansiosa ou preocupada sem motivo","2","2","702","57"
"331","67","Tenho-me sentido com medo, ou muito assustada, sem grande motivo","2","2","702","57"
"332","68","Tenho sentido que são coisas demais para mim","1","2","702","57"
"333","69","Tenho-me sentido tão infeliz que durmo mal","0","2","702","57"
"334","70","Tenho-me sentido triste ou muito infeliz","3","2","702","57"
"335","71","Tenho-me sentido tão infeliz que choro","0","2","702","57"
"336","72","Tive ideias de fazer mal a mim mesma","2","2","702","57"
"337","31","Faz sons que mostram para você que ele ou ela está feliz ou chateado","1","2","589","57"
"338","32","Parece feliz em ver você","2","2","589","57"
"339","33","Segue com os olhos o movimento de um brinquedo","1","2","589","57"
"340","34","Vira a cabeça para achar a pessoa que está falando","0","2","589","57"
"341","35","Mantém a cabeça firme quando puxado para sentar","1","2","589","57"
"342","36","Junta as mãos","2","2","589","57"
"343","37","Ri","2","2","589","57"
"344","38","Mantém a cabeça firme quando você o/a segura na posição sentada","1","2","589","57"
"345","39","Faz sons como ""ga"", ""ma"" ou ""ba""","0","2","589","57"
"346","40","Olha quando você o/a chama pelo nome","1","2","589","57"
"347","41","Sua criança fica incomodada com novas pessoas?","2","2","589","57"
"348","42","Sua criança fica incomodada em lugares novos?","2","2","589","57"
"349","43","É difícil para sua criança lidar com mudanças na rotina?","2","2","589","57"
"350","44","Sua criança fica incomodada de ser carregada por outras pessoas?","1","2","589","57"
"351","45","Sua criança chora muito?","0","2","589","57"
"352","46","É difícil para sua criança se acalmar sozinha?","0","2","589","57"
"353","47","Sua criança fica irritada facilmente?","2","2","589","57"
"354","48","Sua criança continua chorando, mesmo quando você a pega no colo e tenta acalmá-la?","0","2","589","57"
"355","49","É difícil manter sua criança nas rotinas do dia a dia?","0","2","589","57"
"356","50","Sua criança tem dificuldades para pegar no sono?","0","2","589","57"
"357","51","É difícil para você dormir o suficiente por causa da sua criança?","1","2","589","57"
"358","52","Sua criança tem dificuldades para manter o sono?","2","2","589","57"
"359","53","Você tem alguma preocupação com o aprendizado ou com o desenvolvimento dela?","1","2","589","57"
"360","54","Você tem alguma preocupação com o comportamento de sua criança?","0","2","589","57"
"361","55","Alguem que mora com sua criança fuma cigarro?","2","2","589","57"
"362","56","No último ano, alguma vez você consumiu mais álcool ou drogas do que pretendia?","1","2","589","57"
"363","57","No último ano, você sentiu vontade ou necessidade de diminuir o seu consumo de álcool ou drogas?","2","2","589","57"
"364","58","Alguma vez, o uso de álcool ou drogas por algum membro da família trouxe consequências negativas para sua criança?","2","2","589","57"
"365","59","Nos ultimos 12 meses, ficamos preocupados se nossa comida poderia  acabarantes que pudessemos comprar mais.","2","2","589","57"
"366","60","Em geral, como você descreveria seu relacionamento com seu/sua marido/companheiro(a)?","2","2","589","57"
"367","61","Você e seu/sua marido/companheiro(a) resolvem seus desentendimentos","2","2","589","57"
"368","62","Na última semana, quantos dias você ou outro membro da familialeu para sua criança?","7","2","589","57"
"369","63","Tenho sido capaz d  e me rir e ver o lado divertido das coisas","1","2","589","57"
